player_id,inducted,g,ab,r,h,x2b,x3b,hr,rbi,sb,cs,bb,so,last_year
buxtora01,0,19,4,0,0,0,0,0,0,0,0,0,3,1949
buzhajo01,0,332,445,22,60,6,2,0,18,0,0,17,196,1968
byerlbu01,0,238,85,8,10,0,1,0,6,0,0,4,22,1960
byrnebo01,0,1283,4831,667,1225,186,60,10,329,176,12,456,220,1917
byrneto01,0,377,601,73,143,26,8,14,98,1,0,38,126,1957
cabelen01,0,1688,5952,753,1647,263,56,60,596,238,124,259,691,1986
cadargr01,0,451,2,0,0,0,0,0,0,0,0,0,1,1998
cadorle01,0,193,442,28,92,10,4,5,45,2,2,14,103,1924
caldeiv01,0,924,3312,470,901,200,25,104,444,97,49,306,556,1993
caldwea01,0,200,157,14,28,4,0,1,16,0,0,8,43,1948
caldwmi01,0,477,216,11,34,7,0,0,8,0,0,4,62,1984
caldwra02,0,590,1164,138,289,46,8,8,114,23,6,78,158,1921
callani01,0,923,3295,442,901,135,46,11,394,186,0,159,9,1913
callijo01,0,1886,6652,926,1757,321,89,226,840,74,51,650,1064,1973
calvepa01,0,110,74,8,11,0,1,0,3,0,0,4,12,1951
camacer01,0,193,6,0,0,0,0,0,0,0,0,0,1,1990
camildo01,0,1490,5353,936,1482,261,86,239,950,60,0,947,961,1945
camildo02,0,313,767,56,153,22,4,18,80,0,0,56,146,1969
caminke01,0,1760,6288,894,1710,348,17,239,983,88,39,727,1163,2001
camniho01,0,326,677,42,92,6,1,1,32,1,0,37,128,1915
campabe01,0,2328,8684,1181,2249,313,86,79,646,649,199,618,1142,1983
camparo01,1,1215,4205,627,1161,178,18,242,856,25,15,533,501,1957
campbbi02,0,700,26,2,4,0,0,0,2,0,1,4,10,1987
campbbr01,0,1360,4762,759,1382,295,87,106,766,53,50,548,584,1942
campbmi01,0,51,14,2,5,2,0,0,3,0,0,0,6,1996
campbpa01,0,204,380,61,97,17,5,4,41,4,3,28,54,1950
campri01,0,414,175,6,13,4,0,1,7,0,0,4,85,1985
candaca01,0,754,1934,206,483,86,20,11,139,37,28,161,211,1997
candejo01,0,603,596,39,104,20,3,1,48,0,2,44,162,1993
candito01,0,452,299,11,35,5,0,0,12,0,0,7,71,1999
cangejo01,0,1038,2004,328,501,73,15,12,134,154,61,358,322,1999
cannich01,0,740,1950,132,458,66,12,18,169,3,17,241,354,1974
cansejo01,0,1887,7057,1186,1877,340,14,462,1407,200,88,906,1942,2001
cantwbe01,0,340,503,46,116,9,2,0,31,1,0,12,57,1937
caprani01,0,45,54,9,9,1,0,1,1,3,1,6,7,1991
carbobe01,0,1010,2733,372,722,140,9,96,358,26,18,538,611,1980
cardejo02,0,2017,6964,936,1913,333,46,138,775,329,139,608,807,1980
cardele01,0,1941,6707,662,1725,285,49,118,689,39,48,522,1135,1975
cardwdo01,0,416,698,44,94,10,1,15,53,2,1,25,340,1970
carewro01,1,2469,9315,1424,3053,445,112,92,1015,353,187,1018,1028,1985
careyan01,0,938,2850,371,741,119,38,64,350,23,21,268,389,1962
careyma01,1,2476,9363,1545,2665,419,159,70,800,738,92,1040,695,1929
careyto02,0,466,1521,169,418,79,13,2,167,3,5,66,73,1946
carisfr01,0,226,655,43,149,17,9,1,57,16,2,46,37,1923
carlsha01,0,385,712,58,159,18,4,5,72,0,1,24,118,1930
carltst01,1,745,1719,123,346,49,6,13,140,2,2,41,413,1988
carmado01,0,342,209,3,12,0,0,0,5,0,1,2,75,1992
carpehi01,0,1118,4637,720,1202,142,47,18,543,158,0,112,91,1892
carraal01,0,258,229,15,33,5,0,1,12,0,1,27,75,1949
carrach01,0,1325,4644,568,1199,172,25,55,474,31,28,491,467,1959
carrch01,0,507,1950,185,492,68,32,6,240,49,0,71,47,1914
carrema01,0,738,2012,246,557,108,5,69,289,12,11,140,246,1996
carribi02,0,709,1970,194,506,67,14,6,235,37,2,206,59,1916
carrocl01,0,991,3972,729,995,125,47,31,423,197,0,361,290,1893
carrocl02,0,731,208,17,27,0,0,1,7,0,0,7,65,1978
carroow01,0,275,489,46,98,15,4,0,42,0,1,30,52,1934
carseki01,0,327,1038,131,221,17,11,2,101,17,0,91,111,1901
cartega01,1,2295,7971,1025,2092,371,31,324,1225,39,42,848,997,1992
cartejo01,0,2189,8422,1170,2184,432,53,396,1445,231,66,527,1387,1998
cartyri01,0,1651,5606,712,1677,278,17,204,890,21,26,642,663,1979
carutbo01,0,705,2465,508,695,104,50,29,359,152,0,417,79,1893
casanpa01,0,859,2786,214,627,87,12,50,252,2,10,101,430,1974
casege01,0,1226,5016,785,1415,233,43,21,377,349,109,426,297,1947
caseydo01,0,1114,4341,584,1122,137,52,9,354,191,0,270,0,1907
caseyhu01,0,344,244,23,40,7,0,0,14,0,0,15,56,1949
caseyjo01,0,50,117,9,21,3,0,0,7,1,0,8,2,1918
cashda01,0,1422,5554,732,1571,243,56,21,426,120,74,424,309,1980
cashno01,0,2089,6705,1046,1820,241,41,377,1103,43,30,1043,1091,1974
cassijo01,0,634,2642,353,650,87,33,5,191,0,1,84,132,1885
castege01,0,380,440,25,81,13,0,0,37,0,0,18,133,1946
castica01,0,631,1519,190,383,71,8,55,197,15,11,90,291,1991
castito02,0,403,13,1,1,0,0,0,0,0,0,1,6,1998
castrbi01,0,303,0,0,0,0,0,0,0,0,0,0,0,1983
caterda01,0,1289,4451,491,1229,191,29,66,519,26,30,254,406,1975
causewa01,0,1105,3244,357,819,130,26,35,285,12,12,390,341,1968
cavarph01,0,2030,6754,990,1977,347,99,95,920,65,0,820,598,1955
cedence01,0,2006,7310,1084,2087,436,60,199,976,550,179,664,938,1986
cepedor01,1,2124,7927,1131,2351,417,27,379,1365,142,80,588,1169,1974
ceronri01,0,1329,4069,393,998,190,15,59,436,6,22,320,450,1992
cervbo01,0,829,2261,320,624,96,26,105,374,12,10,212,392,1962
ceyro01,0,2073,7162,977,1868,328,21,316,1139,24,29,1012,1235,1987
chadbch01,0,347,1353,183,345,41,18,2,82,78,0,146,83,1918
chambch01,0,2175,7571,912,2109,392,42,185,972,40,35,632,926,1988
chambel01,0,332,1051,114,213,33,14,9,110,27,0,85,98,1896
chancde01,0,406,662,17,44,2,0,0,16,0,0,30,420,1971
chancfr01,1,1287,4297,797,1273,200,79,20,596,401,0,554,29,1914
chandsp01,0,211,548,53,110,18,2,9,45,0,1,20,154,1947
chaneda01,0,915,2113,237,458,75,17,14,190,19,18,238,471,1979
chapmbe01,0,1717,6478,1144,1958,407,107,90,977,287,135,824,556,1946
chapmsa01,0,1368,4988,754,1329,210,52,180,773,41,38,562,682,1951
charlno01,0,608,87,6,8,2,0,0,1,0,0,3,50,2001
chaseha01,0,1919,7417,980,2158,322,124,57,941,363,15,276,306,1919
cheneto01,0,121,133,8,18,2,0,0,9,0,0,5,32,1966
chesbja01,1,393,1103,85,217,37,13,5,82,5,0,25,0,1909
childcu01,0,1456,5618,1214,1720,205,100,20,743,269,0,991,117,1901
chipmbo01,0,294,250,18,32,1,0,0,10,0,0,15,82,1952
chitiha01,0,502,1495,135,356,49,9,41,179,4,7,115,242,1962
chrisla01,0,243,427,31,64,13,2,11,46,2,0,24,223,1983
chrisma01,0,911,3081,294,781,113,23,19,348,17,17,219,179,1949
cicerjo01,0,40,81,14,18,3,4,0,8,0,0,2,13,1945
cicoted01,0,504,1062,97,198,24,3,0,58,6,0,88,129,1920
cimolgi01,0,969,3054,370,808,133,48,44,321,21,6,221,474,1965
cissebi01,0,956,3707,516,990,173,43,29,423,113,63,212,250,1938
clancbu01,0,522,1796,204,504,69,26,12,198,19,16,111,106,1934
clancji01,0,472,61,4,9,1,0,0,2,0,0,1,20,1991
clappjo01,0,588,2523,457,714,91,35,7,275,17,11,112,51,1883
clarkbo02,0,950,3346,394,858,110,32,20,429,54,0,176,58,1905
clarkbr01,0,187,0,0,0,0,0,0,0,0,0,0,0,1990
clarkda01,0,124,365,41,78,5,4,1,28,1,0,28,45,1898
clarkda05,0,905,1964,248,518,81,8,62,284,19,12,222,451,1998
clarkfr01,1,2242,8568,1619,2672,361,220,67,1015,506,0,874,135,1915
clarkho01,0,1272,4813,548,1230,150,23,27,304,151,58,365,362,1974
clarkja01,0,1994,6847,1118,1826,332,39,340,1180,77,61,1262,1441,1992
clarkjo01,1,546,1974,254,432,73,26,24,232,31,0,81,382,1894
clarkjo02,0,223,809,118,193,18,9,5,43,51,0,135,22,1911
clarkma01,0,219,242,7,14,3,0,1,9,0,0,8,106,2000
clarkni01,0,506,1536,157,390,64,20,6,127,16,0,138,9,1920
clarkro02,0,230,530,40,100,16,3,5,43,4,2,41,98,1975
clarkte01,0,91,3,1,2,0,0,0,0,0,0,0,0,1997
clarkto01,0,700,1708,169,453,66,37,6,191,42,3,216,177,1918
clarkwa02,0,357,598,49,117,11,3,1,38,0,0,33,81,1937
clarkwi02,0,1976,7173,1186,2176,440,47,284,1205,67,48,937,1190,2000
clearma01,0,481,0,0,0,0,0,0,0,0,0,0,0,1990
clemeja01,0,1157,4283,619,1226,226,60,77,687,55,0,339,299,1900
clemero01,1,2433,9454,1416,3000,440,166,240,1305,83,46,621,1230,1972
clenddo01,0,1362,4648,594,1273,192,57,159,682,90,57,379,1140,1972
clevere01,0,428,232,13,49,6,0,0,17,0,0,6,50,1981
cliftha01,0,1582,5730,1070,1558,309,62,178,829,69,43,1070,713,1945
clinege01,0,870,2328,314,645,85,24,5,187,71,40,169,291,1979
clinemo01,0,234,946,167,247,39,12,2,72,31,0,69,3,1891
clinety01,0,892,1834,251,437,53,25,6,125,22,19,153,262,1971
clingbi01,0,816,2839,410,697,86,31,8,301,98,0,303,94,1903
clintji01,0,426,1717,247,439,43,20,4,55,3,1,82,17,1886
clonito01,0,366,621,65,119,16,2,11,67,2,1,9,161,1972
coaklan01,0,150,359,14,42,3,1,0,6,1,0,17,0,1911
coangi01,0,918,2877,384,731,98,44,39,278,83,38,232,384,1956
coateji01,0,247,160,14,21,5,0,0,7,0,0,5,93,1967
cobbty01,1,3035,11434,2246,4189,724,295,117,1937,892,178,1249,357,1928
cochrmi01,1,1482,5169,1041,1652,333,64,119,832,64,46,857,217,1937
coffeja01,0,110,368,33,69,5,6,1,26,6,0,22,8,1918
coffmdi01,0,472,400,21,51,11,1,0,16,0,0,22,151,1945
cokerji01,0,233,592,44,137,15,4,16,70,1,5,55,99,1967
colavro01,0,1841,6503,971,1730,283,21,374,1159,19,27,951,880,1968
colbena01,0,1004,3422,481,833,141,25,173,520,52,31,383,902,1976
colboji01,0,302,55,0,4,0,1,0,1,0,0,2,30,1978
colemjo04,0,223,363,20,66,16,0,4,26,1,0,22,133,1955
colemjo05,0,485,462,18,49,8,0,0,23,0,1,32,195,1979
colemvi01,0,1371,5406,849,1425,176,89,28,346,752,177,477,960,1997
colesda01,0,957,2891,333,709,142,14,75,368,20,23,237,445,1997
collida02,0,1701,4907,667,1335,187,52,32,373,395,139,467,660,1990
collied01,1,2826,9949,1821,3315,438,187,47,1300,744,173,1499,286,1930
colliji01,1,1725,6795,1055,1999,352,116,65,983,194,0,426,32,1908
collijo01,0,908,2329,404,596,79,24,86,329,27,21,338,263,1957
collipa01,0,543,1204,146,306,46,6,33,168,4,5,235,202,1929
colliph01,0,322,482,45,93,12,3,4,44,0,0,12,71,1935
colliri01,0,316,582,43,96,18,4,1,36,0,1,33,199,1931
colliri02,0,1084,3784,615,1121,205,65,135,659,18,0,356,373,1941
collish01,0,1799,6390,747,1687,310,133,22,709,225,83,331,405,1925
colluja01,0,171,118,15,29,5,0,1,13,0,0,13,9,1962
combsea01,1,1455,5746,1186,1866,309,154,58,632,96,71,670,278,1935
comisch01,1,1390,5796,994,1530,206,68,29,883,419,0,197,84,1894
comorad01,0,813,2787,404,795,134,51,28,417,57,0,214,158,1935
conceda01,0,2488,8723,993,2326,389,48,101,950,321,109,736,1186,1988
conigto01,0,876,3221,464,849,139,23,166,516,20,23,287,629,1975
conlege01,0,276,548,33,105,19,1,5,45,0,1,5,119,1963
connafr01,0,146,530,98,150,12,4,4,77,26,0,44,15,1906
connasa01,0,303,301,32,70,9,5,1,22,1,0,9,69,1934
connojo03,0,92,271,29,54,7,2,1,22,8,0,18,2,1905
connoro01,1,1997,7794,1620,2467,441,233,138,1322,244,0,1002,449,1897
conrobi02,0,169,452,45,90,13,3,5,33,3,0,77,85,1944
conroti01,0,136,44,2,4,2,0,0,6,0,0,3,19,1987
conrowi01,0,1374,5061,605,1257,176,82,22,452,262,0,345,0,1911
consobi01,0,603,1178,158,260,31,11,9,83,9,10,161,297,1962
cookde01,0,669,110,15,29,2,1,2,9,0,0,3,13,2002
cooledu01,0,1316,5364,847,1576,180,102,26,557,224,0,365,73,1905
coombbo01,0,30,7,1,2,0,0,0,2,0,0,3,0,1943
coombja01,0,460,1110,123,261,34,10,4,100,21,2,59,44,1920
cooneji02,0,448,1575,181,413,64,16,2,150,30,13,76,58,1928
coonejo01,0,1172,3372,409,965,130,26,2,219,30,5,208,107,1944
coopece01,0,1896,7349,1012,2192,415,47,241,1125,89,49,448,911,1987
coopemo01,0,297,654,50,127,16,0,6,68,0,0,23,118,1949
coopewa01,0,1473,4702,573,1341,240,40,173,812,18,1,309,357,1957
coopewi01,0,521,1227,111,293,34,17,6,106,12,9,47,140,1926
corajo01,0,1119,3734,624,1035,171,41,30,294,117,60,380,335,1998
corbejo01,0,72,230,32,54,11,2,0,32,4,0,6,9,1904
corcoti01,0,509,1050,120,283,46,4,12,128,4,7,130,102,1986
corcoto01,0,2200,8804,1184,2252,289,155,34,1135,387,0,382,205,1907
corkhpo01,0,1086,4404,650,1120,110,80,31,631,137,0,174,80,1892
corrapa01,0,300,767,63,166,28,3,4,54,1,1,75,167,1973
corsiji01,0,368,2,0,0,0,0,0,0,0,0,0,1,1999
cottich01,0,580,1584,168,348,63,17,19,127,28,10,137,248,1969
cottohe01,0,884,2178,296,569,87,9,44,210,130,26,107,352,1993
coughbi01,0,1049,3854,481,972,133,39,15,380,159,0,203,0,1908
courtcl01,0,946,2796,260,750,126,17,38,313,3,16,264,143,1961
covelha01,0,198,418,30,79,8,4,0,28,0,3,15,106,1918
covelst01,1,451,1058,70,168,26,10,1,81,0,1,53,304,1928
covinwe01,0,1075,2978,355,832,128,17,131,499,7,4,247,414,1966
cowanbi01,0,493,1190,131,281,44,8,40,125,17,8,50,297,1972
cowenal01,0,1584,5534,704,1494,276,68,108,717,120,74,389,659,1986
coxbi02,0,1058,3712,470,974,174,32,66,351,42,21,298,218,1955
coxda01,0,281,359,17,39,3,1,0,12,0,0,13,152,1995
coxla01,0,348,825,72,182,31,5,12,85,5,4,70,117,1982
crabtes01,0,489,1408,174,396,53,25,13,142,8,0,113,109,1944
craigro01,0,368,448,15,38,2,0,0,12,0,2,31,219,1966
cramedo01,0,2239,9140,1357,2705,396,109,37,842,62,73,572,345,1948
crandde01,0,1573,5026,585,1276,179,18,179,657,26,28,424,477,1966
cranddo01,0,500,887,109,253,35,19,9,126,9,0,118,94,1918
craneed01,0,391,1409,199,335,45,15,18,84,29,0,86,191,1893
cranesa01,0,373,1359,183,276,30,18,3,45,25,0,60,127,1890
cravaga01,0,1220,3951,575,1134,232,83,119,719,89,9,561,514,1920
crawfsa01,1,2517,9570,1391,2961,458,309,97,1525,366,30,760,104,1917
crawfst01,0,277,0,0,0,0,0,0,0,0,0,0,0,1991
crawfwi01,0,1210,3435,507,921,152,35,86,419,47,36,431,664,1977
crigelo01,0,1012,3202,337,709,86,50,11,342,58,0,309,0,1912
critzhu01,0,1478,5930,832,1591,195,95,38,531,97,24,289,257,1935
cromawa01,0,1107,3927,459,1104,229,32,61,391,50,37,325,403,1991
cronija01,0,136,367,24,66,10,4,0,34,7,0,15,0,1904
cronijo01,1,2124,7579,1233,2285,515,118,170,1424,87,71,1059,700,1945
crookja01,0,794,2780,536,668,74,44,21,313,220,0,610,195,1898
crosefr01,0,1683,6277,1006,1541,260,65,98,649,113,62,792,799,1948
crossla01,0,2275,9072,1333,2645,411,135,47,1371,301,0,464,90,1907
crossmo01,0,1682,5821,718,1364,232,68,31,621,328,0,616,100,1907
crowdal01,0,403,847,66,164,18,5,0,59,0,1,37,77,1936
crowege01,0,702,1727,215,467,70,12,81,299,3,2,159,246,1961
crowlbi01,0,521,2057,263,540,83,22,8,225,0,0,102,178,1885
crowlte01,0,865,1518,174,379,62,1,42,229,3,0,222,181,1983
cruiswa01,0,736,2321,293,644,83,39,30,272,49,15,238,250,1924
cruzhe01,0,624,1607,186,361,71,9,39,200,7,8,176,317,1982
cruzjo01,0,2353,7917,1036,2251,391,94,165,1077,317,136,898,1031,1988
cruzju01,0,1156,3859,557,916,113,27,23,279,343,78,478,508,1986
cuccito01,0,1704,6184,730,1729,334,46,94,884,42,3,579,497,1945
cuellmi01,0,456,661,37,76,8,4,7,33,0,0,9,304,1977
culledi01,0,472,1527,195,372,39,6,2,99,19,5,166,87,1949
cullero01,0,1181,3879,627,1072,209,32,110,599,26,20,853,399,1947
culpra01,0,322,602,40,74,8,2,1,34,0,1,26,292,1973
cunnibe01,0,358,1172,145,254,32,14,9,124,14,0,64,113,1901
cunnijo01,0,1141,3362,525,980,177,26,64,436,16,27,599,369,1966
cuppyni01,0,314,957,146,223,43,11,1,120,10,0,89,117,1901
curryji01,0,10,35,5,8,1,0,0,0,0,0,1,0,1918
curtich01,0,1204,4017,648,1061,195,16,101,461,212,98,510,676,2001
curtijo01,0,445,359,29,63,4,3,0,16,0,0,18,157,1984
cuthbne01,0,452,2113,453,537,74,17,8,179,69,9,65,35,1884
cutshge01,0,1516,5621,629,1487,195,89,25,653,271,68,300,242,1923
cuyleki01,1,1879,7161,1305,2299,394,157,128,1065,328,27,676,752,1938
dacqujo01,0,267,181,12,23,5,0,1,12,0,1,18,101,1982
dahlebi01,0,2443,9031,1589,2457,413,163,84,1233,547,0,1064,269,1911
dahlgba01,0,1137,4045,470,1056,174,37,82,569,18,11,390,401,1946
dailyco01,0,628,2214,280,541,74,22,2,262,94,0,208,208,1896
dalcabr01,0,316,150,11,17,1,1,0,5,0,0,7,59,1977
daleybu01,0,248,291,23,56,5,0,0,22,0,0,16,35,1964
dalledo01,0,746,1945,242,520,110,23,22,303,16,1,310,150,1947
dalryab01,0,951,4172,813,1202,217,81,43,407,58,0,204,359,1891
dalrycl01,0,1079,3042,243,710,98,23,55,327,3,13,387,403,1971
dalyto01,0,1566,5692,1024,1582,262,103,49,811,385,0,687,401,1903
danfoda01,0,286,350,23,56,11,4,0,27,2,0,33,80,1925
danniha01,0,890,2971,363,847,162,26,57,397,13,0,187,217,1942
darkal01,0,1828,7219,1064,2089,358,72,126,757,59,27,430,534,1960
darliro01,0,402,526,39,76,21,2,2,21,1,0,15,175,1995
darwibo01,0,646,2224,250,559,76,16,83,328,15,9,160,577,1977
darwida01,0,722,305,15,39,11,2,2,22,2,0,6,171,1998
daubeja01,0,2014,7673,1117,2326,250,165,56,722,251,78,623,489,1924
dauerri01,0,1140,3829,448,984,193,3,43,372,6,13,297,219,1985
daultda01,0,1161,3630,511,891,197,25,137,588,50,10,629,726,1997
daussho01,0,540,1124,107,212,41,14,6,107,3,1,141,288,1926
davalvi01,0,1458,4017,509,1122,160,37,36,329,125,58,212,422,1980
davenji01,0,1501,4427,552,1142,177,37,77,456,16,25,382,673,1970
daviech01,0,117,202,24,39,8,4,0,17,3,4,22,50,1926
davisbr02,0,242,543,48,141,12,5,1,43,7,10,57,73,1972
davisbu02,0,166,453,56,110,21,10,7,50,13,7,20,83,1994
davisch01,0,2436,8673,1240,2380,424,30,350,1372,142,98,1194,1698,1999
daviscu01,0,449,813,70,165,17,0,11,81,1,0,28,176,1946
davisdi01,0,240,441,32,87,10,1,0,30,0,1,27,42,1926
daviser01,0,1626,5321,938,1430,239,26,282,934,349,66,740,1398,2001
davisge01,1,2368,9031,1539,2660,451,163,73,1437,616,0,870,180,1909
davisgl01,0,1015,3719,510,965,177,13,190,603,28,11,370,613,1993
davisha01,0,1755,6653,1001,1841,361,145,75,951,285,2,525,45,1917
davisjo02,0,1082,3585,364,877,164,11,127,490,7,16,333,712,1990
daviski01,0,575,1824,281,515,112,16,19,171,32,0,142,141,1938
davisma01,0,625,167,16,26,3,4,1,9,1,1,8,54,1997
davismi02,0,963,2999,419,778,161,16,91,371,134,56,236,537,1989
davisro02,0,481,6,0,0,0,0,0,0,0,0,0,4,1988
davissp01,0,1458,4255,388,1312,244,22,77,647,6,0,386,326,1945
davisst02,0,442,16,1,1,0,0,0,0,0,0,0,10,1994
davisto02,0,1999,7223,811,2121,272,35,153,1052,136,59,381,754,1976
daviswi02,0,2429,9174,1217,2561,395,138,182,1053,398,131,418,977,1979
dawsoan01,1,2627,9927,1373,2774,503,98,438,1591,314,109,589,1509,1996
dayleke01,0,388,81,4,17,0,0,0,2,0,1,7,32,1993
dealch01,0,851,2930,295,752,104,34,11,318,65,13,135,121,1921
deandi01,1,325,717,76,161,23,4,8,76,5,0,9,104,1947
deanpa01,0,159,256,10,40,5,0,0,7,0,0,2,43,1943
deberha01,0,648,1850,170,494,81,16,11,234,13,5,148,119,1930
decindo01,0,1649,5809,778,1505,312,29,237,879,58,48,618,904,1987
deckejo01,0,153,46,5,8,2,0,1,3,0,0,3,22,1979
deckest01,0,263,688,60,152,21,2,13,72,2,1,76,124,1999
deerro01,0,1155,3881,578,853,148,13,230,600,43,31,575,1409,1996
dejesiv01,0,1371,4602,595,1167,175,48,21,324,194,88,466,664,1988
delahed01,1,1835,7505,1599,2596,522,185,101,1464,455,0,741,244,1903
delahfr01,0,287,986,109,223,22,22,5,94,50,0,66,30,1915
delahji01,0,1186,4091,520,1159,191,59,19,489,151,0,378,24,1915
delahmi01,0,494,1114,116,280,42,5,25,115,2,3,56,130,1969
deleojo01,0,416,419,12,38,1,1,0,9,0,0,16,171,1995
delgrbo01,0,731,1982,271,454,95,11,42,169,16,15,271,372,1965
delocik01,0,329,361,18,31,3,0,1,8,0,0,29,154,1963
delsiji01,0,822,2461,322,627,112,21,40,286,15,23,299,251,1960
delucri01,0,320,14,2,3,0,0,0,0,0,0,2,3,1999
demaejo01,0,1121,3441,322,813,114,23,49,281,15,19,168,511,1961
demarfr02,0,1155,4144,578,1241,190,36,72,591,33,0,359,269,1944
demetdo01,0,1109,3443,467,912,147,17,163,563,22,25,180,658,1967
demmira01,0,498,1631,205,419,61,33,8,165,42,20,172,120,1919
demonge01,0,922,3615,537,1096,130,35,17,497,228,0,174,35,1904
dempsri01,0,1766,4692,525,1093,223,12,96,471,20,19,592,736,1992
dennyje01,0,1237,4946,714,1286,238,76,74,667,130,0,173,602,1894
dennyjo01,0,326,570,44,97,9,2,0,29,9,5,19,164,1986
dentbu01,0,1392,4512,451,1114,169,23,40,423,17,29,328,349,1984
dernibo01,0,904,2483,374,634,92,16,23,152,218,63,222,301,1989
derripa01,0,579,1260,70,220,30,3,2,102,0,0,16,219,1945
desauge01,0,712,2012,211,469,73,11,3,187,12,6,232,168,1946
deshaji01,0,258,373,13,33,0,0,0,12,0,1,23,186,1995
deshide01,0,1615,5779,872,1548,244,74,80,561,463,147,754,1061,2002
devermi01,0,1086,3740,491,949,170,33,105,480,85,56,296,635,1998
devliar01,0,1313,4412,603,1185,164,57,10,505,285,0,576,105,1913
devoral01,0,196,477,50,123,20,5,2,57,7,0,20,46,1927
diazbo01,0,993,3274,327,834,162,5,87,452,9,17,198,429,1989
dickebi01,1,1789,6300,930,1969,343,72,202,1209,37,29,678,289,1946
dickege02,0,226,494,36,101,12,0,4,54,4,4,63,62,1947
dicksjo01,0,322,990,142,273,35,19,7,116,23,3,101,97,1945
dicksmu01,0,638,1095,81,253,34,5,3,82,0,0,12,105,1959
dierich01,0,752,1648,217,411,76,14,14,141,16,23,237,250,1956
dierkla01,0,357,789,38,107,14,0,4,46,0,0,12,272,1977
dietrbi01,0,368,627,56,94,12,3,5,43,0,0,60,260,1948
dilonmi01,0,800,2000,314,530,67,25,6,129,267,78,142,197,1985
dimagdo01,0,1399,5640,1046,1680,308,57,87,618,100,62,750,571,1953
dimagjo01,1,1736,6821,1390,2214,389,131,361,1537,30,9,790,369,1951
dimagvi01,0,1110,3849,491,959,209,24,125,584,79,0,412,837,1946
dinnebi01,0,417,1143,99,219,18,5,1,60,29,0,80,0,1909
dipinfr01,0,514,72,4,9,2,0,0,2,0,0,1,34,1993
disarga01,0,1086,3744,444,966,186,20,28,355,47,44,154,306,2000
doakbi01,0,453,905,40,115,15,5,1,30,0,0,30,332,1929
doberje01,0,76,13,0,2,0,0,0,0,0,0,1,1,1949
dobsoch01,0,203,411,30,63,10,0,0,34,0,1,6,70,1975
dobsojo01,0,414,697,46,106,7,1,2,35,1,0,54,244,1954
dobsopa01,0,414,317,13,39,4,0,0,12,0,1,11,102,1977
dobyla01,1,1533,5348,960,1515,243,52,253,970,47,36,871,1011,1959
doerrbo01,1,1865,7093,1094,2042,381,89,223,1247,54,64,809,608,1951
dolanco01,0,830,3174,428,855,99,37,10,315,114,0,227,8,1906
dolanco02,0,379,1187,210,299,43,21,6,111,102,11,121,156,1922
dolanto01,0,225,808,95,165,25,7,1,40,11,0,39,23,1888
doljafr01,0,192,561,68,151,31,7,9,85,8,10,47,60,1943
donahji02,0,813,2862,319,731,90,31,4,327,143,0,215,0,1909
donahre01,0,372,1150,82,175,21,5,1,76,8,0,32,25,1906
donahti01,0,466,1500,196,354,57,12,2,163,54,0,142,45,1902
donlimi01,0,1049,3854,669,1282,176,97,51,543,213,0,312,39,1914
donnech01,0,450,798,83,186,36,5,17,86,5,1,103,165,2002
donneji01,0,654,2388,322,549,56,28,2,237,173,0,169,144,1898
donohpe01,0,346,732,44,180,17,4,6,87,1,2,21,78,1932
donovbi01,0,459,1302,142,251,30,11,7,93,36,0,77,6,1918
donovdi01,0,371,694,67,113,14,0,15,64,0,0,78,292,1965
donovpa01,0,1821,7496,1318,2253,207,75,16,736,518,0,453,131,1907
dooinre01,0,1290,4004,333,961,139,31,10,344,133,2,155,87,1916
doolami01,0,1728,5977,513,1376,244,81,15,554,173,0,370,376,1918
dopsojo01,0,144,55,0,3,1,0,0,1,0,0,3,34,1994
doranbi02,0,1453,5131,727,1366,220,39,84,497,209,93,709,600,1993
dorgami01,0,715,2924,443,802,112,34,4,346,39,0,118,179,1890
dorisha01,0,324,204,16,32,7,0,0,4,1,0,8,43,1956
dorsebr01,0,163,411,38,92,15,0,9,51,0,0,32,73,1996
doschhe01,0,109,437,36,98,14,0,0,40,1,0,2,33,1882
dotsori01,0,312,0,1,0,0,0,0,0,0,0,0,0,1990
doughpa01,0,1233,4558,678,1294,138,78,17,413,261,0,378,0,1911
douglph01,0,299,559,34,90,8,2,2,35,1,0,11,115,1922
douthta01,0,1074,4127,665,1201,220,38,29,396,67,3,443,312,1933
dowdto01,0,1320,5511,903,1492,163,88,24,501,366,0,369,200,1901
downial01,0,409,717,36,91,12,3,2,51,0,0,37,293,1977
downibr01,0,2344,7853,1188,2099,360,28,275,1073,50,44,1197,1127,1992
doyleja01,0,1564,6039,971,1806,315,64,26,968,516,0,437,132,1905
doylela01,0,1766,6509,960,1887,299,123,74,793,298,27,625,274,1920
drabedo01,0,412,716,42,119,17,3,2,46,0,1,17,207,1998
drabomo01,0,591,420,24,68,10,0,3,29,0,0,13,160,1972
dragodi01,0,521,274,11,21,4,0,0,12,0,0,21,149,1981
driesda01,0,1732,5479,746,1464,282,23,153,763,154,63,761,719,1987
dropowa01,0,1288,4124,478,1113,168,22,152,704,5,6,328,582,1961
drysddo01,1,547,1169,96,218,26,7,29,113,0,2,60,370,1969
dubucje01,0,367,652,57,150,23,10,4,56,2,0,30,63,1919
duceyro01,0,703,1279,190,309,78,13,31,146,22,17,166,346,2001
